system:index,EVI,NDMI,NDVI,NDWI,SAVI,SLA,VIG,name,.geo
20200823T104629_20200823T105326_T30SWG_00000000000000000008,0.24752474531754837,0.0015862244122850267,0.4397394015067598,0.17365905653094169,0.2509293556213379,0.8397545175588135,-0.2984441301272984,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20200823T104629_20200823T105326_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20200823T104629_20200823T105326_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20200823T104629_20200823T105326_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20200823T104629_20200823T105326_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000003,0.2115363663611425,0.053112526413739064,0.4611727355047544,0.27612458532976436,0.23205742239952087,0.9356223175965666,-0.28877988963825874,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000004,0.40862635369992456,0.3021505415255602,0.8425256748167063,0.5085643133583194,0.43550923466682434,1.6172757475083057,-0.5282817502668089,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000005,0.38937397343382874,0.32313376197900623,0.7178082276017538,0.5655430895240063,0.3969697058200836,1.659466327827192,-0.30170496664195695,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20200826T105619_20200826T110907_T30SVG_00000000000000000009,0.3207733363130918,0.25226068354309206,0.680334741181326,0.47701361106248535,0.3300406038761139,1.381294964028777,-0.3067092651757188,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20200826T105619_20200826T110907_T30SVG_0000000000000000000a,0.27554556081356174,0.22664964935694104,0.602665551572379,0.4390426192055866,0.29327118396759033,1.0118553645524597,-0.2933057280883368,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20200826T105619_20200826T110907_T30SVG_0000000000000000000b,0.441245123626555,0.41641700446449825,0.921951213824165,0.6496859652932637,0.4560321569442749,2.4495317377731527,-0.5428571428571428,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20200826T105619_20200826T110907_T30SVG_0000000000000000000c,0.48887741008796815,0.32732598934833085,0.8151571258486404,0.5796246760572974,0.48132428526878357,1.8791411042944788,-0.33649289099526064,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000002,0.2714999997543494,0.054480147372823584,0.44569083291171135,0.22940903095981918,0.28232234716415405,0.8435700575815739,-0.2832824094281972,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000007,0.25180869978643805,0.22335218692687367,0.6280702016465036,0.39638866885180374,0.26869192719459534,1.1406249999999998,-0.354995938261576,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000008,0.2244905783114537,0.03172415512574811,0.4741821380011969,0.1839189783265581,0.2394188791513443,0.8676409185803758,-0.2793522267206478,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20200826T105619_20200826T110907_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20200826T105619_20200826T110907_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20200826T105619_20200826T110907_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20200826T105619_20200826T110907_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000007,0.2812438998906582,0.21253072141065268,0.5729083830904473,0.40198864416081703,0.28721705079078674,1.3841201716738196,-0.23653962492437988,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000008,0.2593901119006902,-6.632852896658383E-4,0.44640000930786156,0.19387215221544732,0.25753846764564514,0.849862258953168,-0.2866479925303455,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20200828T105031_20200828T105256_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20200828T105031_20200828T105256_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20200828T105031_20200828T105256_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20200828T105031_20200828T105256_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000000,0.48898168145867055,0.5194931809609903,0.8080603010972055,0.7001090537491672,0.49479228258132935,1.9825783972125435,-0.36049192928516527,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000001,0.20248218461725184,0.2746525405993434,0.8430621979378843,0.4976671790630846,0.21861042082309723,2.65099715099715,-0.5099601593625499,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000006,0.34258473211245377,0.4804168168303208,0.6996699568018475,0.6788916058539455,0.3426724076271057,1.23967684021544,-0.2664907651715039,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20200831T105621_20200831T110453_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20200831T105621_20200831T110453_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20200831T105621_20200831T110453_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20200831T105621_20200831T110453_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000003,0.23082206879538142,0.11216056758072131,0.5126455285928219,0.34763948575732767,0.2557068467140198,1.026438569206843,-0.31906614785992216,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000004,0.3959427578743673,0.35690234842724294,0.8249056593057904,0.5701298635745655,0.4286274313926697,1.830781010719755,-0.3586497890295359,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000005,0.3746413394530013,0.36008562694957824,0.6974958412950268,0.5902408655266187,0.39193248748779297,1.696694750486066,-0.2888243831640058,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20200831T105621_20200831T110453_T30SVG_00000000000000000009,0.329189677726316,0.2634131469311384,0.6998368575030712,0.4901680301858778,0.34541061520576477,1.3387499999999999,-0.3677717810331534,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20200831T105621_20200831T110453_T30SVG_0000000000000000000a,0.31931464061776493,0.28405619343239386,0.6937953307762912,0.4865629362514426,0.34522855281829834,1.1226190476190476,-0.34366197183098585,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20200831T105621_20200831T110453_T30SVG_0000000000000000000b,0.4612601010942823,0.4552051162206225,0.9022254635224273,0.6824782058821445,0.47920164465904236,2.440451745379877,-0.37517831669044227,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20200831T105621_20200831T110453_T30SVG_0000000000000000000c,0.3759626370061465,0.2931683727656767,0.7814005186697222,0.5534733461328448,0.41089752316474915,2.0119840213049267,-0.3539232053422371,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000002,0.18910518796079923,0.12021580148614452,0.24094134483678512,0.28635042284275714,0.18688428401947021,0.7177484513870187,-0.13196125907990314,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000007,0.2413469082688931,-0.004401409662799928,0.11401131108567855,0.08100358302522488,0.10585275292396545,0.6857393264054088,-0.08303910030077154,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000008,0.08874801633922735,0.023290743694307073,0.4041237082915574,0.16709510096215063,0.09849245846271515,1.2379888268156425,-0.25076452599388377,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20200831T105621_20200831T110453_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20200831T105621_20200831T110453_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20200831T105621_20200831T110453_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20200831T105621_20200831T110453_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000000,0.48754326307565216,0.5763770469040796,0.8750422098931032,0.7852089965630525,0.48819243907928467,2.6978636826042726,-0.34787123572170303,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000001,0.4419088551879175,0.2985507083985762,0.7931954600613763,0.5710110926019496,0.44598647952079773,1.9670250896057344,-0.3102081268582756,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000006,0.4860645731394606,0.5598950742000242,0.8544698562410343,0.7541789576419426,0.4690590798854828,2.3881151346332405,-0.32327992459943444,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20200905T105619_20200905T105926_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20200905T105619_20200905T105926_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
